,transcription_factor,auROC,auPRC,iters_tested,iters_train_valid,iters_trained,min_delta,patience,train_time,valid_losses,Unnamed: 0,auPRC_bestmodel,auPRC_earlystop,auROC_bestmodel,auROC_earlystop,iters_trained_bestmodel,iters_trained_max,iters_trained_total,validation_freq,valid_chr,path_name
10,CTCF,,,10000.0,5000.0,,0.0,4.0,22403.03125761263,"[<tf.Tensor: shape=(), dtype=float32, numpy=43.33005>, <tf.Tensor: shape=(), dtype=float32, numpy=9.855897>, <tf.Tensor: shape=(), dtype=float32, numpy=6.944211>, <tf.Tensor: shape=(), dtype=float32, numpy=5.8702116>, <tf.Tensor: shape=(), dtype=float32, numpy=5.716758>, <tf.Tensor: shape=(), dtype=float32, numpy=5.400902>, <tf.Tensor: shape=(), dtype=float32, numpy=5.0459642>, <tf.Tensor: shape=(), dtype=float32, numpy=5.114364>, <tf.Tensor: shape=(), dtype=float32, numpy=5.3418927>, <tf.Tensor: shape=(), dtype=float32, numpy=4.902772>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8425875>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9556274>, <tf.Tensor: shape=(), dtype=float32, numpy=4.942349>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9417086>, <tf.Tensor: shape=(), dtype=float32, numpy=4.878473>]",0.0,0.602464525783557,0.6017357619236124,0.9899378597932548,0.9905746579828894,2000.0,5000.0,2800.0,200.0,chr1,CTCF_early_stop_5000_train_5000_sample_4_0_0_12Aug2020_1224_5000.csv
11,CTCF,,,10000.0,5000.0,,0.0,4.0,25144.797934708182,"[<tf.Tensor: shape=(), dtype=float32, numpy=40.518635>, <tf.Tensor: shape=(), dtype=float32, numpy=10.31845>, <tf.Tensor: shape=(), dtype=float32, numpy=7.426492>, <tf.Tensor: shape=(), dtype=float32, numpy=6.162215>, <tf.Tensor: shape=(), dtype=float32, numpy=5.689602>, <tf.Tensor: shape=(), dtype=float32, numpy=5.4135504>, <tf.Tensor: shape=(), dtype=float32, numpy=5.0555606>, <tf.Tensor: shape=(), dtype=float32, numpy=5.013176>, <tf.Tensor: shape=(), dtype=float32, numpy=5.0539346>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9036736>, <tf.Tensor: shape=(), dtype=float32, numpy=4.81815>, <tf.Tensor: shape=(), dtype=float32, numpy=4.926821>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9767222>, <tf.Tensor: shape=(), dtype=float32, numpy=4.893864>, <tf.Tensor: shape=(), dtype=float32, numpy=4.838905>]",0.0,0.6021416873720974,0.5981968441217198,0.990204786645276,0.9904671584315634,2000.0,5000.0,2800.0,200.0,chr1,CTCF_early_stop_5000_train_5000_sample_4_0_2_12Aug2020_1224_5000.csv
12,CTCF,,,10000.0,5000.0,,0.0,4.0,25245.13949510641,"[<tf.Tensor: shape=(), dtype=float32, numpy=37.152412>, <tf.Tensor: shape=(), dtype=float32, numpy=9.808142>, <tf.Tensor: shape=(), dtype=float32, numpy=7.0652547>, <tf.Tensor: shape=(), dtype=float32, numpy=6.0887694>, <tf.Tensor: shape=(), dtype=float32, numpy=6.2185388>, <tf.Tensor: shape=(), dtype=float32, numpy=5.768832>, <tf.Tensor: shape=(), dtype=float32, numpy=5.0375967>, <tf.Tensor: shape=(), dtype=float32, numpy=5.062913>, <tf.Tensor: shape=(), dtype=float32, numpy=5.1084437>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8533483>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8525496>, <tf.Tensor: shape=(), dtype=float32, numpy=4.901366>, <tf.Tensor: shape=(), dtype=float32, numpy=4.939934>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9077935>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8017898>, <tf.Tensor: shape=(), dtype=float32, numpy=4.817959>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8248053>, <tf.Tensor: shape=(), dtype=float32, numpy=4.850558>, <tf.Tensor: shape=(), dtype=float32, numpy=5.0050683>]",0.0,0.6027044938732729,0.605547541814942,0.9906794244947748,0.991221477317139,2800.0,5000.0,3600.0,200.0,chr1,CTCF_early_stop_5000_train_5000_sample_4_0_1_12Aug2020_1224_5000.csv
13,CEBPB,,,10000.0,1000.0,,0.001,4.0,3238.292061796412,"[<tf.Tensor: shape=(), dtype=float32, numpy=37.498367>, <tf.Tensor: shape=(), dtype=float32, numpy=7.071324>, <tf.Tensor: shape=(), dtype=float32, numpy=5.1865053>, <tf.Tensor: shape=(), dtype=float32, numpy=3.246396>, <tf.Tensor: shape=(), dtype=float32, numpy=3.0259476>, <tf.Tensor: shape=(), dtype=float32, numpy=2.9515166>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8555388>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8313775>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8958955>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7619486>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7411752>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7452934>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8133438>, <tf.Tensor: shape=(), dtype=float32, numpy=2.743186>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7715957>]",0.0,0.5430114372637898,0.5232874635493286,0.9965214746358874,0.9963467394082948,2000.0,5000.0,2800.0,200.0,chr1,CEBPB_early_stop_5000_train_1000_4_3_02Aug2020_0802_1000.csv
14,CEBPB,,,10000.0,1000.0,,0.0,4.0,4798.124914526008,"[<tf.Tensor: shape=(), dtype=float32, numpy=48.404755>, <tf.Tensor: shape=(), dtype=float32, numpy=6.672127>, <tf.Tensor: shape=(), dtype=float32, numpy=4.974284>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2265449>, <tf.Tensor: shape=(), dtype=float32, numpy=2.998661>, <tf.Tensor: shape=(), dtype=float32, numpy=2.9440577>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8199658>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8443503>, <tf.Tensor: shape=(), dtype=float32, numpy=2.9072497>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7501588>, <tf.Tensor: shape=(), dtype=float32, numpy=2.9071105>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7517643>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7559586>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7188792>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7623198>, <tf.Tensor: shape=(), dtype=float32, numpy=2.6777833>, <tf.Tensor: shape=(), dtype=float32, numpy=2.6342573>, <tf.Tensor: shape=(), dtype=float32, numpy=2.6692953>, <tf.Tensor: shape=(), dtype=float32, numpy=2.674337>, <tf.Tensor: shape=(), dtype=float32, numpy=2.6869776>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7881675>]",0.0,0.527416283164671,0.5402349966506607,0.995874307126285,0.9960263914910416,3200.0,5000.0,4000.0,200.0,chr1,CEBPB_early_stop_5000_train_1000_4_0_02Aug2020_0802_1000.csv
15,CEBPB,,,10000.0,1000.0,,0.001,5.0,4570.606422162615,"[<tf.Tensor: shape=(), dtype=float32, numpy=41.328056>, <tf.Tensor: shape=(), dtype=float32, numpy=6.9211006>, <tf.Tensor: shape=(), dtype=float32, numpy=5.1740193>, <tf.Tensor: shape=(), dtype=float32, numpy=3.295437>, <tf.Tensor: shape=(), dtype=float32, numpy=3.0840733>, <tf.Tensor: shape=(), dtype=float32, numpy=2.9709575>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8476017>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8810816>, <tf.Tensor: shape=(), dtype=float32, numpy=2.933146>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7591841>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7637086>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7608986>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7365375>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7310417>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7056096>, <tf.Tensor: shape=(), dtype=float32, numpy=2.6521266>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7515776>, <tf.Tensor: shape=(), dtype=float32, numpy=2.6789217>, <tf.Tensor: shape=(), dtype=float32, numpy=2.6639237>, <tf.Tensor: shape=(), dtype=float32, numpy=2.684762>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7093072>]",0.0,0.5302161890425608,0.5728087450359726,0.9959034296642172,0.9962690793071424,3000.0,5000.0,4000.0,200.0,chr1,CEBPB_early_stop_5000_train_1000_5_3_02Aug2020_0802_1000.csv
16,CEBPB,,,10000.0,1000.0,,0.0,5.0,5443.45315958932,"[<tf.Tensor: shape=(), dtype=float32, numpy=45.177048>, <tf.Tensor: shape=(), dtype=float32, numpy=6.952378>, <tf.Tensor: shape=(), dtype=float32, numpy=5.6526165>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2387917>, <tf.Tensor: shape=(), dtype=float32, numpy=3.0288208>, <tf.Tensor: shape=(), dtype=float32, numpy=2.955878>, <tf.Tensor: shape=(), dtype=float32, numpy=2.954006>, <tf.Tensor: shape=(), dtype=float32, numpy=2.9239266>, <tf.Tensor: shape=(), dtype=float32, numpy=2.941372>, <tf.Tensor: shape=(), dtype=float32, numpy=2.710274>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7730067>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8929634>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7763646>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7377734>, <tf.Tensor: shape=(), dtype=float32, numpy=2.6857285>, <tf.Tensor: shape=(), dtype=float32, numpy=2.667234>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7121406>, <tf.Tensor: shape=(), dtype=float32, numpy=2.664409>, <tf.Tensor: shape=(), dtype=float32, numpy=2.693314>, <tf.Tensor: shape=(), dtype=float32, numpy=2.6895611>, <tf.Tensor: shape=(), dtype=float32, numpy=2.6748598>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7041757>, <tf.Tensor: shape=(), dtype=float32, numpy=2.6631274>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7124062>, <tf.Tensor: shape=(), dtype=float32, numpy=2.633947>]",0.0,0.5625289534299333,0.5232468409487314,0.9965603046864636,0.9959810897653694,4800.0,5000.0,5000.0,200.0,chr1,CEBPB_early_stop_5000_train_1000_5_0_02Aug2020_0802_1000.csv
17,CEBPB,,,10000.0,5000.0,,0.0,4.0,14231.52305062674,"[<tf.Tensor: shape=(), dtype=float32, numpy=46.25293>, <tf.Tensor: shape=(), dtype=float32, numpy=9.151836>, <tf.Tensor: shape=(), dtype=float32, numpy=6.94917>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2778797>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0405693>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8857508>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8330665>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7212617>, <tf.Tensor: shape=(), dtype=float32, numpy=3.889271>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6653895>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6175203>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6674695>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6225946>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6241739>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6501808>]",0.0,0.528294600743459,0.5187628633557859,0.9964114561592551,0.9960814007293576,2000.0,5000.0,2800.0,200.0,chr1,CEBPB_early_stop_5000_train_5000_4_0_02Aug2020_0802_5000.csv
18,CEBPB,,,10000.0,5000.0,,0.001,5.0,16123.243297318928,"[<tf.Tensor: shape=(), dtype=float32, numpy=50.49267>, <tf.Tensor: shape=(), dtype=float32, numpy=9.294822>, <tf.Tensor: shape=(), dtype=float32, numpy=6.583336>, <tf.Tensor: shape=(), dtype=float32, numpy=4.365957>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1106358>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9785993>, <tf.Tensor: shape=(), dtype=float32, numpy=3.83965>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7685828>, <tf.Tensor: shape=(), dtype=float32, numpy=3.769604>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6883726>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7047188>, <tf.Tensor: shape=(), dtype=float32, numpy=3.718475>, <tf.Tensor: shape=(), dtype=float32, numpy=3.607243>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6496835>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6141148>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6219766>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6125937>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6126466>]",0.0,0.5236915614960627,0.5348971488148323,0.9959487313898892,0.9960102123033014,2400.0,5000.0,3400.0,200.0,chr1,CEBPB_early_stop_5000_train_5000_5_3_02Aug2020_0802_5000.csv
19,CEBPB,,,10000.0,5000.0,,0.0,5.0,22429.17569916882,"[<tf.Tensor: shape=(), dtype=float32, numpy=38.589184>, <tf.Tensor: shape=(), dtype=float32, numpy=9.1194105>, <tf.Tensor: shape=(), dtype=float32, numpy=6.14839>, <tf.Tensor: shape=(), dtype=float32, numpy=4.3437834>, <tf.Tensor: shape=(), dtype=float32, numpy=4.077482>, <tf.Tensor: shape=(), dtype=float32, numpy=3.938088>, <tf.Tensor: shape=(), dtype=float32, numpy=3.851925>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8165267>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7337868>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7209253>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6608765>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6679077>, <tf.Tensor: shape=(), dtype=float32, numpy=3.657643>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6757176>, <tf.Tensor: shape=(), dtype=float32, numpy=3.661009>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7704484>, <tf.Tensor: shape=(), dtype=float32, numpy=3.689649>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5906935>, <tf.Tensor: shape=(), dtype=float32, numpy=3.576807>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6330547>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6267114>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5815718>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5490837>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5812824>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5248344>]",0.0,0.5553332563405794,0.5678528745512357,0.9966088422496836,0.9960360990036856,4800.0,5000.0,5000.0,200.0,chr1,CEBPB_early_stop_5000_train_5000_5_0_02Aug2020_0802_5000.csv
20,CEBPB,,,10000.0,5000.0,,0.001,4.0,22716.115847269077,"[<tf.Tensor: shape=(), dtype=float32, numpy=40.777058>, <tf.Tensor: shape=(), dtype=float32, numpy=9.1181965>, <tf.Tensor: shape=(), dtype=float32, numpy=6.7737656>, <tf.Tensor: shape=(), dtype=float32, numpy=4.278647>, <tf.Tensor: shape=(), dtype=float32, numpy=4.024742>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9014719>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7846057>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7571828>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7511313>, <tf.Tensor: shape=(), dtype=float32, numpy=3.665436>, <tf.Tensor: shape=(), dtype=float32, numpy=3.690661>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7110531>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6282687>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6355245>, <tf.Tensor: shape=(), dtype=float32, numpy=3.733691>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5972524>, <tf.Tensor: shape=(), dtype=float32, numpy=3.63751>, <tf.Tensor: shape=(), dtype=float32, numpy=3.623684>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5938187>, <tf.Tensor: shape=(), dtype=float32, numpy=3.63238>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6379015>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5789974>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5525696>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6048384>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5053802>]",0.0,0.5775245410390103,0.5752774966663847,0.9966735590006441,0.9962270134190182,4800.0,5000.0,5000.0,200.0,chr1,CEBPB_early_stop_5000_train_5000_4_3_02Aug2020_0802_5000.csv
21,CEBPB,,,10000.0,5000.0,,0.0,4.0,13783.507925820537,"[<tf.Tensor: shape=(), dtype=float32, numpy=47.9638>, <tf.Tensor: shape=(), dtype=float32, numpy=10.351971>, <tf.Tensor: shape=(), dtype=float32, numpy=6.841389>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9038324>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6863585>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5558157>, <tf.Tensor: shape=(), dtype=float32, numpy=4.436008>, <tf.Tensor: shape=(), dtype=float32, numpy=4.3997517>, <tf.Tensor: shape=(), dtype=float32, numpy=4.370164>, <tf.Tensor: shape=(), dtype=float32, numpy=4.289137>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2497873>, <tf.Tensor: shape=(), dtype=float32, numpy=4.295861>, <tf.Tensor: shape=(), dtype=float32, numpy=4.279583>, <tf.Tensor: shape=(), dtype=float32, numpy=4.300358>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2815275>]",0.0,0.5438309010547189,0.5343921749209294,0.9962334850941144,0.9960878724044536,2000.0,5000.0,2800.0,200.0,chr1,CEBPB_early_stop_5000_train_5000_sample_4_0_4_12Aug2020_1224_5000.csv
22,CEBPB,,,10000.0,5000.0,,0.0,4.0,18368.377604988404,"[<tf.Tensor: shape=(), dtype=float32, numpy=39.3502>, <tf.Tensor: shape=(), dtype=float32, numpy=10.299086>, <tf.Tensor: shape=(), dtype=float32, numpy=7.0677767>, <tf.Tensor: shape=(), dtype=float32, numpy=4.932264>, <tf.Tensor: shape=(), dtype=float32, numpy=4.73634>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5599403>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4262905>, <tf.Tensor: shape=(), dtype=float32, numpy=4.419197>, <tf.Tensor: shape=(), dtype=float32, numpy=4.3885174>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2904572>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2498507>, <tf.Tensor: shape=(), dtype=float32, numpy=4.295189>, <tf.Tensor: shape=(), dtype=float32, numpy=4.23584>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2762227>, <tf.Tensor: shape=(), dtype=float32, numpy=4.3290157>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2060413>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2848034>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2365804>, <tf.Tensor: shape=(), dtype=float32, numpy=4.3043137>, <tf.Tensor: shape=(), dtype=float32, numpy=4.339899>]",0.0,0.5232521205968192,0.5713972732553532,0.9958160620504208,0.9964794087477632,3000.0,5000.0,3800.0,200.0,chr1,CEBPB_early_stop_5000_train_5000_sample_4_0_0_12Aug2020_1224_5000.csv
23,CEBPB,,,10000.0,5000.0,,0.0,4.0,18200.47563028708,"[<tf.Tensor: shape=(), dtype=float32, numpy=44.9758>, <tf.Tensor: shape=(), dtype=float32, numpy=10.276022>, <tf.Tensor: shape=(), dtype=float32, numpy=6.817628>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8724217>, <tf.Tensor: shape=(), dtype=float32, numpy=4.709585>, <tf.Tensor: shape=(), dtype=float32, numpy=4.607991>, <tf.Tensor: shape=(), dtype=float32, numpy=4.474191>, <tf.Tensor: shape=(), dtype=float32, numpy=4.414888>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4367447>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2934265>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2633376>, <tf.Tensor: shape=(), dtype=float32, numpy=4.343232>, <tf.Tensor: shape=(), dtype=float32, numpy=4.285665>, <tf.Tensor: shape=(), dtype=float32, numpy=4.261615>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2573223>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2048345>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2527757>, <tf.Tensor: shape=(), dtype=float32, numpy=4.22184>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2469482>, <tf.Tensor: shape=(), dtype=float32, numpy=4.3034225>]",0.0,0.5574287030248917,0.5463166065327577,0.9963240885454588,0.9967835774772764,3000.0,5000.0,3800.0,200.0,chr1,CEBPB_early_stop_5000_train_5000_sample_4_0_2_12Aug2020_1224_5000.csv
24,CEBPB,,,10000.0,5000.0,,0.0,4.0,22099.49669594504,"[<tf.Tensor: shape=(), dtype=float32, numpy=43.962994>, <tf.Tensor: shape=(), dtype=float32, numpy=10.478029>, <tf.Tensor: shape=(), dtype=float32, numpy=7.3073416>, <tf.Tensor: shape=(), dtype=float32, numpy=5.0504446>, <tf.Tensor: shape=(), dtype=float32, numpy=4.839065>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6557527>, <tf.Tensor: shape=(), dtype=float32, numpy=4.538994>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6482677>, <tf.Tensor: shape=(), dtype=float32, numpy=4.440365>, <tf.Tensor: shape=(), dtype=float32, numpy=4.3162107>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2954764>, <tf.Tensor: shape=(), dtype=float32, numpy=4.356591>, <tf.Tensor: shape=(), dtype=float32, numpy=4.224656>, <tf.Tensor: shape=(), dtype=float32, numpy=4.264034>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2933717>, <tf.Tensor: shape=(), dtype=float32, numpy=4.204531>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2571697>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2481866>, <tf.Tensor: shape=(), dtype=float32, numpy=4.232356>, <tf.Tensor: shape=(), dtype=float32, numpy=4.396204>]",0.0,0.5277597329489507,0.5331225336834442,0.9962270134190184,0.9963079093577186,3000.0,5000.0,3800.0,200.0,chr1,CEBPB_early_stop_5000_train_5000_sample_4_0_1_12Aug2020_1224_5000.csv
25,CEBPB,,,10000.0,5000.0,,0.0,4.0,21708.80017989222,"[<tf.Tensor: shape=(), dtype=float32, numpy=41.712597>, <tf.Tensor: shape=(), dtype=float32, numpy=10.214117>, <tf.Tensor: shape=(), dtype=float32, numpy=6.730404>, <tf.Tensor: shape=(), dtype=float32, numpy=4.823838>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6926928>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5751023>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5663695>, <tf.Tensor: shape=(), dtype=float32, numpy=4.3859954>, <tf.Tensor: shape=(), dtype=float32, numpy=4.3715343>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2873073>, <tf.Tensor: shape=(), dtype=float32, numpy=4.263433>, <tf.Tensor: shape=(), dtype=float32, numpy=4.262994>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2382846>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2906632>, <tf.Tensor: shape=(), dtype=float32, numpy=4.3650937>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1958556>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2564273>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2278733>, <tf.Tensor: shape=(), dtype=float32, numpy=4.3206706>, <tf.Tensor: shape=(), dtype=float32, numpy=4.3384976>]",0.0,0.5314330926593003,0.5669805937825941,0.9960975799170978,0.9969162468167448,3000.0,5000.0,3800.0,200.0,chr1,CEBPB_early_stop_5000_train_5000_sample_4_0_3_12Aug2020_1224_5000.csv
26,CHD2,,,10000.0,1000.0,,0.0,4.0,2912.480046169833,"[<tf.Tensor: shape=(), dtype=float32, numpy=49.206055>, <tf.Tensor: shape=(), dtype=float32, numpy=10.2052555>, <tf.Tensor: shape=(), dtype=float32, numpy=7.1108146>, <tf.Tensor: shape=(), dtype=float32, numpy=5.8033695>, <tf.Tensor: shape=(), dtype=float32, numpy=5.2130303>, <tf.Tensor: shape=(), dtype=float32, numpy=5.130494>, <tf.Tensor: shape=(), dtype=float32, numpy=5.0329747>, <tf.Tensor: shape=(), dtype=float32, numpy=4.7872295>, <tf.Tensor: shape=(), dtype=float32, numpy=4.711671>, <tf.Tensor: shape=(), dtype=float32, numpy=4.7922397>, <tf.Tensor: shape=(), dtype=float32, numpy=4.7474446>, <tf.Tensor: shape=(), dtype=float32, numpy=4.84379>, <tf.Tensor: shape=(), dtype=float32, numpy=4.773038>]",0.0,0.14764309764309766,0.15643939393939393,0.9988663265646359,0.9989663565736387,1600.0,5000.0,2400.0,200.0,chr1,CHD2_early_stop_5000_train_1000_4_0_02Aug2020_0802_1000.csv
27,CHD2,,,10000.0,1000.0,,0.001,4.0,2571.618983697146,"[<tf.Tensor: shape=(), dtype=float32, numpy=47.24264>, <tf.Tensor: shape=(), dtype=float32, numpy=10.217227>, <tf.Tensor: shape=(), dtype=float32, numpy=7.512984>, <tf.Tensor: shape=(), dtype=float32, numpy=6.1306686>, <tf.Tensor: shape=(), dtype=float32, numpy=5.2622657>, <tf.Tensor: shape=(), dtype=float32, numpy=5.2112217>, <tf.Tensor: shape=(), dtype=float32, numpy=4.966194>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8103795>, <tf.Tensor: shape=(), dtype=float32, numpy=4.697556>, <tf.Tensor: shape=(), dtype=float32, numpy=4.750845>, <tf.Tensor: shape=(), dtype=float32, numpy=4.775406>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8829494>, <tf.Tensor: shape=(), dtype=float32, numpy=4.7721796>]",0.0,0.13333333333333333,0.1507936507936508,0.9987662965556332,0.9988996699009702,1600.0,5000.0,2400.0,200.0,chr1,CHD2_early_stop_5000_train_1000_4_3_02Aug2020_0802_1000.csv
28,CHD2,,,10000.0,1000.0,,0.0,5.0,2891.233639135025,"[<tf.Tensor: shape=(), dtype=float32, numpy=44.865334>, <tf.Tensor: shape=(), dtype=float32, numpy=10.55263>, <tf.Tensor: shape=(), dtype=float32, numpy=7.5596027>, <tf.Tensor: shape=(), dtype=float32, numpy=6.2228856>, <tf.Tensor: shape=(), dtype=float32, numpy=5.2596583>, <tf.Tensor: shape=(), dtype=float32, numpy=5.19676>, <tf.Tensor: shape=(), dtype=float32, numpy=5.0747237>, <tf.Tensor: shape=(), dtype=float32, numpy=4.791177>, <tf.Tensor: shape=(), dtype=float32, numpy=4.733635>, <tf.Tensor: shape=(), dtype=float32, numpy=4.806756>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8247695>, <tf.Tensor: shape=(), dtype=float32, numpy=4.871272>, <tf.Tensor: shape=(), dtype=float32, numpy=4.77261>, <tf.Tensor: shape=(), dtype=float32, numpy=4.7731094>]",0.0,0.1485042735042735,0.1597222222222222,0.9988996699009705,0.9989996999099732,1600.0,5000.0,2600.0,200.0,chr1,CHD2_early_stop_5000_train_1000_5_0_02Aug2020_0802_1000.csv
